title;system;thumbnail
Riddle Wired (Japan) (SegaNet);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Riddle%20Wired%20(Japan)%20(SegaNet).png
"Rings of Power (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rings%20of%20Power%20(USA,%20Europe).png"
Rise of the Robots (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rise%20of%20the%20Robots%20(Europe).png
Risk (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Risk%20(USA).png
"Risky Woods (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Risky%20Woods%20(USA,%20Europe).png"
"Ristar (USA, Europe)";segamd;
"Ristar - The Shooting Star (Japan, Korea) (Ja)";segamd;
"Road Rash (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Road%20Rash%20(USA,%20Europe).png"
Road Rash (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Road%20Rash%20(Japan).png
"Road Rash 3 (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Road%20Rash%203%20(USA,%20Europe).png"
Road Rash II (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Road%20Rash%20II%20(Japan).png
"Road Rash II (USA, Europe) (RR205)";segamd;
"Road Rash II (USA, Europe) (RR206)";segamd;
Road Rash II (USA) (Genesis Mini);segamd;
Road Rash II (Japan) (Mega Drive Mini);segamd;
RoadBlasters (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/RoadBlasters%20(Japan).png
RoadBlasters (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/RoadBlasters%20(USA).png
Robert Cop 2 (World) (Aftermarket) (Unl);segamd;
"RoboCop 3 (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/RoboCop%203%20(USA,%20Europe).png"
RoboCop Versus The Terminator (Europe);segamd;
RoboCop Versus The Terminator (USA);segamd;
"RoboCop Versus The Terminator (Japan, Korea) (En)";segamd;
Robot Battler (Japan) (SegaNet);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Robot%20Battler%20(Japan)%20(SegaNet).png
Rock 'n' Roll Racing (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rock%20'n'%20Roll%20Racing%20(Europe).png
Rock n' Roll Racing (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rock%20n'%20Roll%20Racing%20(USA).png
Rocket Knight Adventures (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rocket%20Knight%20Adventures%20(Europe).png
Rocket Knight Adventures (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rocket%20Knight%20Adventures%20(Japan).png
Rocket Knight Adventures (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rocket%20Knight%20Adventures%20(USA).png
Rockman - Mega World (Japan) (Mega Drive Mini);segamd;
Rockman - Mega World (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rockman%20-%20Mega%20World%20(Japan).png
Roger Clemens' MVP Baseball (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Roger%20Clemens'%20MVP%20Baseball%20(USA).png
Rolling Thunder 2 (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rolling%20Thunder%202%20(Europe).png
Rolling Thunder 2 (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rolling%20Thunder%202%20(Japan).png
Rolling Thunder 2 (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rolling%20Thunder%202%20(USA).png
Rolling Thunder 3 (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rolling%20Thunder%203%20(USA).png
"Rolo to the Rescue (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rolo%20to%20the%20Rescue%20(USA,%20Europe).png"
Romance of the Three Kingdoms II (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Romance%20of%20the%20Three%20Kingdoms%20II%20(USA).png
Romance of the Three Kingdoms III - Dragon of Destiny (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Romance%20of%20the%20Three%20Kingdoms%20III%20-%20Dragon%20of%20Destiny%20(USA).png
Royal Blood (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Royal%20Blood%20(Japan).png
"Rugby World Cup 95 (USA, Europe) (En,Fr,It)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Rugby%20World%20Cup%2095%20(USA,%20Europe)%20(En,Fr,It).png"
"Runark (Japan, Korea) (En)";segamd;
Runes (World) (Aftermarket) (Unl);segamd;
Ryuuko no Ken (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Ryuuko%20no%20Ken%20(Japan).png
Sagaia (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sagaia%20(USA).png
Saint Sword (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Saint%20Sword%20(Japan).png
Saint Sword (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Saint%20Sword%20(USA).png
Same! Same! Same! (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Same!%20Same!%20Same!%20(Japan).png
Sampras Tennis 96 (Europe) (J-Cart);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sampras%20Tennis%2096%20(Europe)%20(J-Cart).png
Samurai Shodown (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Samurai%20Shodown%20(Europe).png
Samurai Shodown (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Samurai%20Shodown%20(USA).png
Samurai Spirits (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Samurai%20Spirits%20(Japan).png
San Guo Zhi Lie Zhuan - Luan Shi Qun Ying (Hong Kong);segamd;
Sangokushi II (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sangokushi%20II%20(Japan).png
Sangokushi III (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sangokushi%20III%20(Japan).png
Sangokushi Retsuden - Ransei no Eiyuutachi (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sangokushi%20Retsuden%20-%20Ransei%20no%20Eiyuutachi%20(Japan).png
Sansan (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sansan%20(Japan).png
Saturday Night Slammasters (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Saturday%20Night%20Slammasters%20(Europe).png
Saturday Night Slammasters (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Saturday%20Night%20Slammasters%20(USA).png
"Satyr in Hell, A (World) (Digital) (Aftermarket) (Unl)";segamd;
"Schtroumpfs Autour du Monde, Les (Europe) (En,Fr,De,Es)";segamd;
Scooby-Doo Mystery (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Scooby-Doo%20Mystery%20(USA).png
SD Valis (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/SD%20Valis%20(Japan).png
seaQuest DSV (USA);segamd;
seaQuest DSV (Europe);segamd;
Second Samurai (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Second%20Samurai%20(Europe).png
Sega Art Tool (Japan) (En) (Program);segamd;
[BIOS] Sega CD (USA);segamd;
[BIOS] Sega CD (USA) (Rev B);segamd;
[BIOS] Sega CD 2 (USA);segamd;
[BIOS] Sega CD 2 (USA) (Rev A);segamd;
[BIOS] Sega CD 2A (USA);segamd;
[BIOS] Sega CD 68K (Unknown) (Unl) [b];segamd;
[BIOS] Sega CDX (USA);segamd;
Sega Channel (USA) (General Instrument) (Program);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sega%20Channel%20(USA)%20(General%20Instrument)%20(Program).png
Sega Channel (USA) (Scientific Atlanta) (Program);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sega%20Channel%20(USA)%20(Scientific%20Atlanta)%20(Program).png
Sega Channel (Japan) (v2.11) (Program);segamd;
Sega Channel (Japan) (v2.11) (Earlier) (Program);segamd;
SEGA Master System Brawl (World) (Aftermarket) (Unl);segamd;
[BIOS] Sega Mega Drive - Genesis - Boot ROM (World);segamd;
Sega Sound Tool (USA) (v2.2) (Program);segamd;
Sega Sports 1 (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sega%20Sports%201%20(Europe).png
[BIOS] Sega Teradrive - TMSS (Japan);segamd;
Sega Top Five (Brazil) (En);segamd;
"Sensible Soccer (Europe) (En,Fr,De,It)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sensible%20Soccer%20(Europe)%20(En,Fr,De,It).png"
Sesame Street Counting Cafe (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Sesame%20Street%20Counting%20Cafe%20(USA).png
Shadow Blasters (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadow%20Blasters%20(USA).png
"Shadow Dancer - The Secret of Shinobi (USA, Europe) (SEGA Classic Collection)";segamd;
Shadow Dancer - The Secret of Shinobi (World);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadow%20Dancer%20-%20The%20Secret%20of%20Shinobi%20(World).png
"Shadow of the Beast (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadow%20of%20the%20Beast%20(USA,%20Europe).png"
Shadow of the Beast - Mashou no Okite (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadow%20of%20the%20Beast%20-%20Mashou%20no%20Okite%20(Japan).png
"Shadow of the Beast II (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadow%20of%20the%20Beast%20II%20(USA,%20Europe).png"
Shadowrun (Asia) (En);segamd;
Shadowrun (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shadowrun%20(USA).png
Shane Warne Cricket (Australia);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shane%20Warne%20Cricket%20(Australia).png
Shanghai II - Dragon's Eye (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shanghai%20II%20-%20Dragon's%20Eye%20(USA).png
Shaolin Carcara (World) (Pt-BR) (Aftermarket) (Unl);segamd;
"Shaq-Fu (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shaq-Fu%20(USA,%20Europe).png"
Shi no Meikyuu - Labyrinth of Death (Japan) (Game no Kanzume Otokuyou);segamd;
Shi no Meikyuu - Labyrinth of Death (Japan) (SegaNet);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shi%20no%20Meikyuu%20-%20Labyrinth%20of%20Death%20(Japan)%20(SegaNet).png
Shijou Saidai no Soukoban (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shijou%20Saidai%20no%20Soukoban%20(Japan).png
Shikinjou (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shikinjou%20(Japan).png
Shin Changsegi - Ragnacenty (Korea);segamd;
Shin Souseiki Ragnacenty (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shin%20Souseiki%20Ragnacenty%20(Japan).png
Shining and the Darkness (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20and%20the%20Darkness%20(Japan).png
Shining Force (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20Force%20(USA).png
Shining Force (Europe);segamd;
Shining Force (USA) (Genesis Mini);segamd;
Shining Force - Kamigami no Isan (Japan) (Mega Drive Mini);segamd;
Shining Force - Kamigami no Isan (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20Force%20-%20Kamigami%20no%20Isan%20(Japan).png
Shining Force II (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20Force%20II%20(Europe).png
Shining Force II (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20Force%20II%20(USA).png
Shining Force II - Inishie no Fuuin (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20Force%20II%20-%20Inishie%20no%20Fuuin%20(Japan).png
Shining in the Darkness (Brazil) (En);segamd;
"Shining in the Darkness (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shining%20in%20the%20Darkness%20(USA,%20Europe).png"
Shinobi III - Return of the Ninja Master (USA) (Genesis Mini);segamd;
Shinobi III - Return of the Ninja Master (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shinobi%20III%20-%20Return%20of%20the%20Ninja%20Master%20(Europe).png
Shinobi III - Return of the Ninja Master (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shinobi%20III%20-%20Return%20of%20the%20Ninja%20Master%20(USA).png
Shiten Myouou (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shiten%20Myouou%20(Japan).png
Shougi no Hoshi (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shougi%20no%20Hoshi%20(Japan).png
Shove It! ...The Warehouse Game (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shove%20It!%20...The%20Warehouse%20Game%20(USA).png
Show do Milhao (Brazil);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Show%20do%20Milhao%20(Brazil).png
Show do Milhao Volume 2 (Brazil);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Show%20do%20Milhao%20Volume%202%20(Brazil).png
Shura no Mon (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Shura%20no%20Mon%20(Japan).png
Side Pocket (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Side%20Pocket%20(Europe).png
"Side Pocket (Japan, Korea) (Ja)";segamd;
Side Pocket (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Side%20Pocket%20(USA).png
"Simpsons, The - Bart vs. the Space Mutants (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Simpsons,%20The%20-%20Bart%20vs.%20the%20Space%20Mutants%20(USA,%20Europe).png"
"Simpsons, The - Bart vs. the Space Mutants (USA, Europe) (Rev A)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Simpsons,%20The%20-%20Bart%20vs.%20the%20Space%20Mutants%20(USA,%20Europe)%20(Rev%20A).png"
"Simpsons, The - Bart's Nightmare (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Simpsons,%20The%20-%20Bart's%20Nightmare%20(USA,%20Europe).png"
"Simpsons, The - Trivia Quiz (World) (v2.0) (Aftermarket) (Unl)";segamd;
Skazka (World) (v2.0) (Aftermarket) (Unl);segamd;
Skeleton Krew (Europe);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Skeleton%20Krew%20(Europe).png
Skeleton Krew (USA);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Skeleton%20Krew%20(USA).png
"Skitchin' (USA, Europe)";segamd;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Skitchin'%20(USA,%20Europe).png"
Slap Fight MD (Japan);segamd;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Sega%20-%20Mega%20Drive%20-%20Genesis/Named_Titles/Slap%20Fight%20MD%20(Japan).png
